roster,capacity,hand_size,days,window,discard_limit,gain_threshold,budget,seed,focal_seats,opponent_revision,timeout,embarrassment,total_spent,budget_remaining,sockless_days,faults,fault_details,budget_exhausted_on_day,source_sha256,python_version
"2,7,7,7",28,4,730,10,2,6,120.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1542.0,120.0,0.0,0,0,,709,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,120.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,246.0,120.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,120.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,295.0,120.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,194.0,400.0,0.0,0,0,,726,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,306.0,400.0,0.0,0,0,,727,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,152.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,335.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,121.0,400.0,0.0,0,0,,725,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,162.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,346.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,185.0,400.0,0.0,0,0,,726,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,139.0,400.0,0.0,0,0,,725,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,394.0,400.0,0.0,0,0,,726,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,210.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,235.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,306.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,265.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,261.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,147.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,410.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,339.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,258.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,196.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,484.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,356.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,262.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,219.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,291.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,811.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,831.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,258.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,246.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,7,7,7",28,4,730,10,2,6,400.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,306.0,400.0,0.0,0,0,,,5484f6cea5509ccedf49dd6781f0eb4c40d0116bf56e4bea56f38730ce1d4269,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2052.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1777.0,120.0,0.0,0,0,,723,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1147.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1493.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1634.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1551.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,877.0,120.0,0.0,0,0,,729,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2336.0,120.0,0.0,0,0,,730,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1858.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1806.0,120.0,0.0,0,0,,717,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1994.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1702.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2041.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1758.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2644.0,120.0,0.0,0,0,,724,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2456.0,120.0,0.0,0,0,,728,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2544.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1291.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1642.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1630.0,120.0,0.0,0,0,,721,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1897.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,3053.0,120.0,0.0,0,0,,726,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,3096.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1351.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1281.0,120.0,0.0,0,0,,722,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1840.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1625.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2191.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,717.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,120.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1592.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,786.0,230.0,170.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1270.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,569.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,697.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1229.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,922.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,853.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1005.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,504.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1323.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,532.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,761.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,939.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1097.0,230.0,170.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4015,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,872.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4016,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,977.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4017,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1573.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4018,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,338.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4019,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,720.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4020,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,630.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4021,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,521.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4022,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,851.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4023,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1000.0,260.0,140.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4024,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,571.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4025,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,470.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4026,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1228.0,250.0,150.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4027,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,931.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4028,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,360.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4029,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1120.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,1,6,400.0,4030,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,475.0,240.0,160.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4001,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1375.0,120.0,0.0,0,0,,730,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4002,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1777.0,120.0,0.0,0,0,,723,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4003,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1147.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4004,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1493.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4005,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1111.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4006,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1429.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4007,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,877.0,120.0,0.0,0,0,,729,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4008,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2336.0,120.0,0.0,0,0,,730,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4009,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1858.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4010,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2204.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4011,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1994.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4012,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1702.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4013,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,2041.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
"2,10,10,10",28,4,730,40,2,6,120.0,4014,0,8ddbf1da444305a57c12cf2b9c60b04f5ffbdd6b,1,1758.0,120.0,0.0,0,0,,,04398d403d0c794a620ed5408673455e3d5a58d595f72eb83296102c5af932eb,3.13.13
